user_id,age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class,test,spent_17,spent_18
1032771,72,NA,43356.75,9,Married,NA,caucasian,Male,0,0,40,474,272,0,0,69.92196917458918,102.63956385882308
1017742,46,private,40377,6,Never-married,factory,not_caucasian,Male,0,0,40,159,175,0,0,94.2742705133572,80.84025015390552
1023433,14,private,8254,10,Never-married,craft,caucasian,Male,0,0,40,492,NA,0,0,47.353663164937196,77.79923179983847
1047423,53,private,27984.75,13,Married,service,caucasian,Male,0,0,35,NA,332,0,0,38.259686535655845,64.0738903714856
1012424,21,NA,53559.5,9,Divorced,NA,caucasian,Female,0,0,40,348,24,0,0,87.42165911620125,94.32028337969521
1039519,29,private,26545.75,9,Divorced,service,not_caucasian,Female,6849,0,40,491,NA,0,0,44.75123046231944,64.48782854725873
1020528,14,private,34692,9,Never-married,cleaner,caucasian,Male,0,0,40,NA,NA,0,0,36.82495023856299,32.468427417784795
1015591,40,private,23909.75,9,Divorced,cleaner,not_caucasian,Male,0,0,45,411,216,0,0,8.651503380132151,12.694392265037973
1012451,41,private,71179,9,Divorced,service,caucasian,Female,0,0,15,NA,183,0,1,93.97281519855794,125.93506061224781
1009076,39,private,116333.5,7,Divorced,farm,caucasian,Male,0,0,1,42,149,0,0,83.71183299335414,83.17247004766085
1023370,53,private,45546.5,5,Married,service,caucasian,Male,0,0,40,NA,284,0,0,59.28001775024891,60.16722984424032
1021701,45,private,6695.25,9,Married,farm,not_caucasian,Male,0,0,40,NA,70,0,0,79.24942897261198,84.4559045308014
1014737,62,NA,45445.5,9,Married,NA,caucasian,Male,0,0,15,84,129,0,0,70.17333203132914,88.18322915423495
1022969,21,government,41676,10,Never-married,service,caucasian,Female,0,0,14,228,122,0,0,37.003682609746654,81.53029841380884
1019724,18,private,64837.75,6,Never-married,service,not_caucasian,Male,0,0,40,NA,NA,0,0,44.275735673602625,76.53101304885969
1013662,23,private,63064.25,15,Never-married,professional,caucasian,Female,0,0,40,440,NA,0,0,47.210144094027385,48.80720426638375
1041803,66,NA,27046.25,5,Married,NA,not_caucasian,Male,0,0,40,114,483,0,0,51.64030014938163,69.97389949376733
1009954,25,private,26153.5,9,Never-married,lawenf,caucasian,Female,0,0,25,37,304,0,0,42.0011060324546,56.79501079473776
1005500,20,private,38710.75,14,Never-married,professional,caucasian,Male,0,0,40,214,NA,0,0,17.609210294448054,25.373491492412363
1024509,48,government,30521.5,9,Married,lawenf,caucasian,Male,0,0,40,105,137,0,0,79.19278057542121,57.49013935947973
1038328,35,private,7632.25,9,Never-married,clerical,caucasian,Male,0,0,40,350,120,0,0,92.64410218614447,94.54467221517145
1038605,27,private,13007,13,Married,executive,not_caucasian,Female,0,0,40,NA,10,0,0,2.3436051521261945,18.764116412425075
1040849,56,private,8656.5,10,Divorced,executive,caucasian,Female,0,1980,40,88,417,0,0,58.351850701288654,85.89131865018945
1011228,38,private,NA,10,Married,clerical,caucasian,Male,0,0,45,NA,NA,0,1,58.46481264425447,68.25259517053493
1009562,50,private,49297.25,14,Married,sales,caucasian,Male,NA,0,60,36,374,0,0,55.95080456344265,65.96016865291483
1022099,36,private,44136,10,Never-married,service,caucasian,Male,0,0,48,473,130,0,0,30.034453144462958,53.914944614056225
1002998,25,private,13230.25,12,Married,sales,caucasian,Male,0,0,45,192,249,0,1,60.01588413582548,63.887913902173125
1003106,21,private,43780.25,10,Never-married,farm,caucasian,Male,0,0,40,NA,440,0,0,97.29034064031775,84.37481762699615
1043950,14,private,28325.25,7,Never-married,cleaner,caucasian,Male,0,0,12,209,NA,0,0,98.96087281445269,117.23469890341543
1043980,24,private,36277.75,9,Never-married,factory,caucasian,Male,0,0,45,496,452,0,0,77.20286213145766,109.86939730772153
1041399,57,government,99811.5,13,Married,clerical,not_caucasian,Male,0,1485,40,NA,91,0,0,33.23517976690476,73.05664987383325
1037583,20,private,25183.5,13,Married,professional,caucasian,Female,0,0,38,57,NA,0,0,79.30404155176865,106.9569250400249
1042478,32,government,13431.75,9,Married,trucker,caucasian,Male,0,0,40,NA,NA,0,0,66.30852566694409,54.31314913816978
1040573,29,private,40128,9,Divorced,clerical,caucasian,Female,0,0,40,150,325,0,1,32.13366350061623,74.15949572723629
1037109,57,private,24194.75,3,Married,craft,caucasian,Male,0,NA,40,492,251,0,0,78.49788389799039,89.62306873425078
1048065,31,private,51188,13,Never-married,executive,caucasian,Male,0,0,50,322,206,0,1,55.36492620978841,68.59389729896458
1026427,NA,private,43492,9,Married,trucker,caucasian,Male,0,0,40,439,NA,0,0,57.0555966839239,68.25259517053493
1048016,40,self_employed,8327.5,15,Divorced,service,caucasian,Female,0,2339,35,84,401,0,1,21.97386066590167,43.35031772109551
1026676,25,government,NA,14,Never-married,professional,caucasian,Male,NA,NA,20,269,133,0,1,57.747315996417356,68.37755803288702
1001771,14,private,18657.75,5,Never-married,service,caucasian,Female,0,0,40,38,NA,0,0,27.756787616068298,60.226577713778376
1040569,23,private,48725.25,9,Never-married,craft,caucasian,Male,0,0,45,258,NA,0,0,69.3854899227313,75.23656863136722
1042257,53,NA,33291.5,16,Married,NA,caucasian,Male,0,0,12,71,NA,0,0,43.518770981752084,45.68655702907675
1039480,20,private,60752.5,9,Never-married,factory,not_caucasian,Male,0,0,32,NA,135,0,0,47.630870941242776,63.27165313440953
1000613,26,private,61856.25,10,Never-married,sales,not_caucasian,Male,0,0,40,296,486,0,1,55.32751504528726,68.43811056367923
1011707,44,self_employed,77021.75,14,Divorced,professional,caucasian,Male,0,0,30,377,NA,0,0,40.63183697504552,49.44978824851788
1000385,47,private,50202,7,Married,service,caucasian,Male,0,0,35,NA,350,0,0,19.13305312703781,3.338262071724328
1042698,24,private,28484,13,Never-married,professional,caucasian,Male,0,NA,40,199,353,0,0,80.01576683543695,95.00233705643473
1002802,35,government,28002,10,Married,tech,caucasian,Male,0,0,40,439,351,0,0,56.96524579904134,57.28506749459896
1011492,33,private,50511.5,9,Married,factory,caucasian,Male,0,0,40,75,185,0,0,18.692532458903543,23.71937727723234
1000904,16,private,72571.5,10,Never-married,clerical,not_caucasian,Male,0,0,38,65,NA,0,0,55.13992019045266,62.103623895448344
1030010,39,private,NA,13,Divorced,executive,caucasian,Male,0,0,55,NA,210,0,0,57.904242650042654,67.97645173899186
1025950,NA,private,52503.25,9,Married,trucker,caucasian,Male,0,0,50,178,33,0,0,56.361286617748284,68.25259517053493
1004121,32,private,28766.5,10,Married,tech,caucasian,Male,0,0,40,13,26,0,0,27.046371956655726,30.696923734369364
1015259,14,NA,53521.75,9,Never-married,NA,caucasian,Male,NA,0,40,NA,NA,0,0,48.480720336561305,66.52941621234042
1033161,25,private,31533.25,10,Never-married,service,caucasian,Female,0,0,40,270,471,0,1,27.435248572079253,55.60430593670651
1019147,30,private,9411.5,10,Married,cleaner,caucasian,Male,0,0,40,404,294,0,0,35.32999360369672,28.375873469511806
1002656,22,private,48346.25,9,Never-married,cleaner,not_caucasian,Female,0,0,40,475,424,0,0,69.4480680645043,88.45555272828398
1011576,48,private,NA,11,Married,clerical,caucasian,Male,0,0,40,288,384,0,0,57.85644983019759,67.90236488429122
1021936,31,private,35147.5,10,Never-married,sales,not_caucasian,Male,0,0,33,NA,NA,0,0,33.46695198952023,55.45858866231245
1045952,33,government,NA,14,Never-married,professional,caucasian,Female,0,0,50,357,30,0,1,59.7596548629667,68.25259517053493
1018141,23,private,59830.5,9,Divorced,sales,caucasian,Male,0,0,40,4,3,0,0,72.57883215480358,70.29373115232129
1033537,26,private,74952.5,9,Never-married,sales,caucasian,Female,0,0,50,NA,299,0,1,95.21857033791898,100.11748534805542
1042544,28,private,8224.25,7,Divorced,sales,caucasian,Female,0,NA,40,265,NA,0,1,25.3295848733877,57.4974385241656
1031713,36,private,41637.25,10,Married,clerical,caucasian,Male,0,0,40,359,87,0,0,70.40597433599966,64.02127873293065
1023864,28,private,43815.5,10,Married,cleaner,not_caucasian,Male,0,0,40,NA,388,0,1,46.94381885391861,49.57840419900526
1026298,31,government,36248.75,14,Married,executive,caucasian,Male,0,0,55,NA,NA,0,1,30.762551441234997,73.99587230444477
1026396,21,private,58860.5,9,Married,clerical,caucasian,Male,0,0,40,9,152,0,0,72.78874857452885,76.3103881734199
1047930,18,private,25054.75,9,Never-married,factory,caucasian,Male,0,0,45,NA,NA,0,0,53.23297679949983,56.90142296226959
1030004,26,government,29223,10,Married,craft,caucasian,Male,0,0,40,115,NA,0,1,32.91626998167228,66.93922552319066
1013023,40,private,67916.25,10,Married,tech,caucasian,Male,NA,0,50,19,479,0,1,60.38496915286833,82.18234833965748
1007104,26,private,55124.75,9,Never-married,cleaner,caucasian,Male,0,0,40,NA,143,0,1,61.41994333352386,90.14440847674929
1001869,48,private,25550.5,9,Divorced,sales,caucasian,Female,0,0,50,276,62,0,0,41.77230713604339,59.889791104214474
1040969,19,private,49214.25,10,Never-married,sales,caucasian,Female,0,0,20,193,280,0,0,45.311550548648555,60.76682039460545
1032995,42,private,35761.5,9,Never-married,service,caucasian,Female,0,0,40,166,462,0,0,90.4607382300827,123.31818975976627
1024333,45,private,64883,4,Married,trucker,caucasian,Male,0,0,50,95,NA,0,0,33.74380869636723,56.799737086856446
1023903,25,private,33476.5,9,Divorced,clerical,caucasian,Female,0,0,40,134,NA,0,0,22.70445801580393,53.11448145175036
1028683,50,private,NA,10,Divorced,sales,caucasian,Female,0,0,40,NA,479,0,0,59.663765402397324,68.25259517053493
1032194,22,private,12114.5,9,Never-married,sales,not_caucasian,Female,0,1669,45,61,NA,0,0,57.22850418559285,77.85029049862646
1043904,25,private,6346.5,11,Never-married,service,not_caucasian,Female,0,0,40,100,284,0,0,52.11978422994571,47.47491508902186
1027369,41,self_employed,71021.5,11,Divorced,sales,caucasian,Male,0,0,60,102,319,0,1,28.746688524804014,51.66737968975282
1030612,36,private,NA,9,Divorced,sales,caucasian,Female,NA,0,40,383,141,0,1,58.2687791653555,68.25259517053493
1034220,14,private,58860.5,10,Never-married,service,caucasian,Male,0,0,35,428,NA,0,0,77.4084298586649,90.04704936493876
1034765,27,private,28822.25,10,Married,executive,caucasian,Male,0,0,40,114,NA,0,0,66.37147363051298,65.99192119197707
1011299,27,private,31153.5,9,Never-married,sales,caucasian,Female,0,0,40,NA,435,0,1,50.999429888588786,58.0763210490091
1004702,45,private,21626.25,10,Divorced,sales,caucasian,Male,0,0,40,487,102,0,0,62.777904995245315,73.50983756897418
1039356,47,private,9882.5,9,Divorced,service,caucasian,Female,0,0,4,59,291,0,0,49.05798263999137,38.708889438943814
1029287,28,self_employed,56549.5,9,Divorced,executive,caucasian,Female,0,0,40,242,87,0,0,54.951111201117776,54.42331585853732
1030537,14,private,33080,10,Divorced,craft,caucasian,Male,0,0,40,465,NA,0,0,29.938673044540714,49.00218760338816
1036243,34,government,47835.5,13,Married,clerical,not_caucasian,Male,0,0,38,299,396,0,1,-3.6599781072841884,27.417394725010425
1000454,24,government,80664.5,13,Never-married,executive,caucasian,Female,0,0,40,467,66,0,0,28.622141673609775,51.76353198437127
1041481,38,private,42836,7,Divorced,trucker,caucasian,Male,0,0,36,359,458,0,1,78.24503323121647,89.74182281550026
1029717,NA,private,6953.75,5,Divorced,service,caucasian,Female,0,1719,30,NA,NA,0,0,55.898584404603895,68.25259517053493
1010568,14,private,65063.5,9,Never-married,craft,caucasian,Male,0,0,40,430,NA,0,0,72.43963067326094,87.59498642383511
1012342,23,private,42226.5,10,Divorced,service,caucasian,Female,0,0,55,442,NA,0,0,58.53630215455769,62.3476568783381
1048218,22,private,59988.5,10,Never-married,clerical,caucasian,Male,0,0,40,NA,43,0,0,81.93488256184536,87.84423683921888
1041993,52,government,31449,9,Never-married,clerical,not_caucasian,Male,0,0,40,375,71,0,0,59.39386744608376,93.85830685193639
1030344,36,private,58218.5,13,Married,tech,caucasian,Male,0,0,40,171,477,0,1,-5.001868054017686,30.14653851281073
1009228,14,private,19769.25,8,Never-married,cleaner,caucasian,Male,0,0,22,146,NA,0,0,53.391452585497646,63.3822036441289
1001421,45,private,70543,12,Never-married,executive,caucasian,Female,0,0,40,282,433,0,1,19.982003657294797,45.74912481435773
1014239,19,NA,8876.75,10,Never-married,NA,caucasian,Female,1055,0,40,NA,140,0,0,7.31867748197987,22.891643944558478
1003896,51,private,6884.75,10,Married,trucker,caucasian,Male,0,0,60,469,138,0,0,16.69091684804068,46.38433619813109
1047384,21,private,13618,9,Never-married,service,caucasian,Female,0,0,40,NA,377,0,0,77.23408365590048,89.13672215976766
1008848,22,private,NA,9,Married,craft,caucasian,Male,NA,0,40,82,NA,0,0,56.97011189728118,68.25259517053493
1016855,17,private,39539,16,Never-married,professional,caucasian,Female,0,0,70,241,NA,0,0,21.356495775894224,50.18232253345813
1017455,47,private,45753.25,9,Married,service,caucasian,Male,0,0,40,NA,111,0,0,68.47438213593108,62.77483341091918
1032828,43,private,46211.5,9,Widowed,factory,caucasian,Female,0,0,60,154,145,0,0,57.43951605241826,65.58098906411048
1029663,31,private,24483.25,10,Never-married,clerical,caucasian,Female,0,0,40,248,498,0,1,56.62416033062523,71.67710167041966
1045871,36,private,91434.75,9,Never-married,factory,caucasian,Male,0,0,40,458,103,0,1,41.14471068980667,53.37059981381702
1046545,24,private,48321.25,9,Married,cleaner,caucasian,Male,0,0,40,31,NA,0,0,21.321705057239043,48.73361873420269
1005059,17,private,78910,14,Never-married,professional,not_caucasian,Male,0,0,20,280,NA,0,0,47.76448007827884,78.66602963529556
1029125,19,private,87405,6,Never-married,factory,caucasian,Female,0,0,40,408,293,0,0,71.86898983627634,84.21901250870586
1001871,25,private,41958.75,11,Never-married,professional,caucasian,Female,0,0,35,302,61,0,0,88.03340063167059,105.90901392257368
1029772,14,private,NA,9,Never-married,clerical,caucasian,Male,NA,0,50,1,NA,0,0,57.80346593787189,67.38143535779416
1029964,32,private,NA,9,Married,craft,caucasian,Male,0,0,48,266,256,0,1,58.264300956021344,68.25259517053493
1005312,19,private,55341.5,10,Never-married,trucker,caucasian,Male,0,0,40,433,NA,0,0,75.6955414945653,78.5276692794524
1043394,57,self_employed,6846.25,13,Married,sales,caucasian,Male,0,0,10,NA,225,0,0,68.15593964869333,89.84630828513797
1035119,29,private,52624.5,9,Married,craft,caucasian,Male,0,0,40,170,495,0,1,45.684685138500214,63.56799786023433
1025757,62,self_employed,51021.25,10,Married,sales,caucasian,Male,0,0,25,378,306,0,0,59.40233859640742,39.177751672162856
1024395,24,private,76553.75,11,Never-married,cleaner,not_caucasian,Male,0,0,40,246,NA,0,0,65.20102244639943,84.12672184925674
1019082,14,private,73872,7,Never-married,service,not_caucasian,Female,0,0,25,351,NA,0,0,92.12430273433401,98.98388328931367
1003644,18,private,66268.5,7,Never-married,craft,caucasian,Male,0,0,40,NA,NA,0,0,75.38639598452264,74.66043354543095
1033065,37,private,107811.25,4,Married,craft,caucasian,Male,0,0,40,378,NA,0,0,68.73836757649595,80.43879369098563
1019230,31,private,46696.75,9,Never-married,craft,caucasian,Male,NA,0,42,NA,452,0,1,64.48795963333981,66.94255131898163
1047173,52,private,55661.5,8,Divorced,factory,caucasian,Female,0,0,40,417,4,0,0,29.605743903878484,47.051164323265056
1008917,30,private,22611.5,4,Married,farm,caucasian,Male,0,0,40,409,17,0,0,48.29875469527575,52.70792949644675
1015251,59,private,35581.5,11,Divorced,clerical,caucasian,Female,0,0,40,NA,29,0,0,62.56945134801169,80.37895988303978
1030113,53,private,37304.25,9,Married,craft,caucasian,Male,NA,NA,40,358,361,0,0,82.84902659961382,92.45990076399379
1007978,36,private,78593.25,9,Divorced,sales,caucasian,Male,0,0,50,NA,221,0,0,100.87295827115099,91.57803181292392
1044048,36,government,37577.25,11,Married,trucker,not_caucasian,Male,0,0,40,390,379,0,1,40.85758263853575,30.653157946517478
1036653,NA,private,91352.75,5,Married,factory,caucasian,Male,0,0,42,NA,322,0,0,57.0634537406966,68.25259517053493
1016405,19,private,75401.5,10,Never-married,service,not_caucasian,Male,NA,0,35,467,296,0,0,28.672100260104774,56.26593073214344
1004897,22,private,47969.5,9,Never-married,service,not_caucasian,Female,0,0,35,300,27,0,0,75.52208493051943,88.00324720473459
1042468,53,private,50118.5,2,Divorced,trucker,caucasian,Male,0,0,40,NA,NA,0,0,95.41619823251659,88.21986505578302
1003430,28,private,100692.75,11,Never-married,executive,caucasian,Female,0,0,23,485,119,0,1,82.4457960346337,73.25338993462067
1007456,19,NA,52016.5,10,Never-married,NA,caucasian,Female,0,NA,40,182,164,0,0,49.057594407008835,60.296821842853916
1028572,62,private,106640.5,7,Divorced,service,not_caucasian,Female,0,0,35,NA,NA,0,0,34.8317657692132,33.21643988986299
1044960,14,private,44486.25,10,Never-married,sales,caucasian,Male,0,0,25,257,NA,0,0,68.97066724569164,93.88803518469791
1022708,29,private,96857.5,9,Never-married,service,caucasian,Male,0,0,18,NA,NA,0,1,89.26948304222505,86.84803814681497
1010700,38,self_employed,NA,9,Married,farm,caucasian,Male,0,0,50,232,291,0,1,56.236303183232984,68.25259517053493
1041483,52,private,93720.75,11,Never-married,farm,caucasian,Male,0,0,50,333,296,0,0,66.32252269323565,82.26049440765574
1031246,14,private,89141.75,11,Divorced,tech,caucasian,Male,0,NA,60,NA,NA,0,0,61.42387790450649,68.18582201156563
1008560,38,private,44917.75,9,Married,lawenf,caucasian,Male,0,0,48,NA,226,0,0,72.57862805406492,65.85368058566353
1008159,36,private,17199.5,9,Never-married,service,caucasian,Male,0,0,30,389,146,0,1,96.74690047805711,83.80460011879384
1047282,65,private,26905,7,Widowed,clerical,caucasian,Female,0,0,8,237,377,0,0,14.670373750353388,39.80165019486282
1044862,19,private,24120.75,9,Never-married,service,not_caucasian,Female,0,0,40,258,358,0,0,35.438045447473606,47.43836746239257
1011632,43,private,47721.25,4,Widowed,service,caucasian,Female,0,NA,38,259,233,0,1,90.21106765478567,115.6894710663282
1041785,52,private,33901.75,10,Widowed,service,not_caucasian,Female,0,0,40,447,66,0,0,35.86809529732204,73.64466961177247
1031107,56,private,85962.25,10,Married,trucker,not_caucasian,Male,0,0,40,62,161,0,0,59.23979808955526,72.92458499534288
1029870,29,self_employed,40578,10,Never-married,executive,not_caucasian,Male,0,0,45,471,137,0,0,59.396415839984215,71.9372595676018
1002686,14,private,52411.5,13,Never-married,professional,caucasian,Female,0,0,6,NA,NA,0,0,82.98045234358148,78.71105518200814
1008530,24,private,34497.75,13,Never-married,sales,caucasian,Female,0,0,35,141,NA,0,0,105.61523527093823,103.34320967781062
1035640,28,private,58195.5,10,Never-married,clerical,caucasian,Female,NA,NA,40,NA,395,0,1,54.355704724087005,46.99131823178612
1009947,14,private,49923.5,12,Never-married,cleaner,caucasian,Male,0,0,30,487,NA,0,0,57.22015272130949,60.67942905188538
1012345,29,private,68178.75,6,Divorced,service,caucasian,Female,0,0,30,25,391,0,1,69.72368648830133,48.463805638333085
1026085,18,private,44394.5,9,Never-married,sales,caucasian,Female,0,0,38,142,35,0,0,34.7872425302245,30.871430897052324
1019738,21,private,37789.5,10,Never-married,professional,caucasian,Female,0,0,25,66,278,0,0,50.07997544240658,70.0842257253993
1035110,17,private,46936.5,10,Never-married,service,caucasian,Female,0,0,40,306,NA,0,0,54.02700822506712,70.18028347185587
1016501,31,private,49465,10,Married,cleaner,caucasian,Male,0,0,40,81,239,0,1,37.87944119771172,59.57616400328876
1019079,35,private,6488.75,7,Never-married,service,not_caucasian,Male,0,0,40,288,232,0,1,71.78103885408704,77.11255262063348
1010292,35,government,26381.75,9,Divorced,executive,caucasian,Female,0,0,40,172,250,0,0,63.55424549904984,79.44390906836588
1023031,24,private,113627,13,Married,professional,caucasian,Male,0,0,65,211,NA,0,0,63.35279702448672,93.56446989354343
1028574,46,self_employed,30768.75,9,Married,lawenf,caucasian,Male,0,0,70,385,21,0,0,48.53304558006069,45.49330236355961
1046105,18,private,53777.5,9,Never-married,cleaner,not_caucasian,Male,0,0,40,NA,421,0,0,64.66666963179128,83.35792557337368
1037224,25,private,113070.75,9,Divorced,sales,caucasian,Female,0,0,40,166,NA,0,1,73.90039732110738,85.26428284534332
1029577,37,private,38877.25,9,Divorced,service,not_caucasian,Female,0,0,35,251,NA,0,1,32.05798405353236,46.64750447557193
1008245,24,private,6667,13,Married,clerical,caucasian,Female,0,0,40,166,357,0,0,63.39760822663191,87.14293627870342
1040981,27,private,57640.75,9,Never-married,clerical,caucasian,Female,0,0,40,417,209,0,0,-16.412697379784262,5.45044898652889
1036604,34,government,35941.5,12,Never-married,clerical,caucasian,Male,0,0,40,142,351,0,0,75.37704171786447,69.2140826485779
1020443,39,private,39392.25,9,Married,craft,caucasian,Male,0,0,40,245,NA,0,1,88.11348630519363,108.98606086767735
1000576,18,self_employed,36987.75,11,Married,farm,caucasian,Male,0,0,80,66,NA,0,0,38.85227648861054,60.48941367343062
1006099,63,NA,132154.5,6,Married,NA,caucasian,Male,0,0,40,485,35,0,0,69.87889990275478,60.437777947061115
1003903,14,private,83232,7,Never-married,service,not_caucasian,Female,0,0,40,NA,NA,0,0,-8.808322436747847,33.628218509530434
1042659,49,government,44665,12,Married,clerical,caucasian,Male,0,0,40,92,NA,0,0,69.2963260660613,74.5557111866729
1023707,52,self_employed,25657.75,10,Widowed,farm,caucasian,Female,0,0,50,336,NA,0,0,66.93377641249461,85.76997339123585
1030371,25,self_employed,19286.5,9,Married,craft,caucasian,Male,2829,0,45,107,NA,0,0,27.986777185302998,38.10437044198909
1020504,33,private,36358.5,7,Never-married,craft,caucasian,Male,0,0,40,NA,32,0,1,110.6599677073822,105.99446692173721
1039062,53,private,40422.75,9,Widowed,sales,caucasian,Female,NA,0,35,396,164,0,0,61.44963449978089,68.97773148810461
1021929,35,government,16886,14,Divorced,lawenf,caucasian,Male,0,0,50,355,NA,0,1,36.168672389678605,45.34641270293055
1010432,18,private,60388,7,Never-married,service,caucasian,Female,0,1719,20,221,342,0,0,83.2509374735602,85.2513557401241
1025862,29,private,35450.5,10,Divorced,clerical,not_caucasian,Female,0,0,40,310,NA,0,0,64.06568880937066,82.46048647928853
1000253,42,government,44484.25,13,Never-married,professional,caucasian,Male,0,0,40,185,59,0,1,45.15700893243135,46.71136429434015
1047974,46,private,43981.25,10,Married,farm,caucasian,Male,0,0,40,230,372,0,0,66.80758793456852,65.17908484275935
1024712,82,private,38037,4,Married,cleaner,caucasian,Male,0,0,2,479,25,0,0,75.31940716840604,75.90484674148992
1026394,43,private,38105,10,Married,factory,not_caucasian,Male,0,0,50,203,170,0,0,53.561247069915574,82.25476585552319
1020687,19,private,101519.5,10,Never-married,clerical,caucasian,Female,0,0,25,NA,97,0,0,81.58134367913568,101.13368125297377
1029097,31,private,45544.25,13,Married,service,caucasian,Male,0,0,40,73,296,0,1,60.87222959400989,73.64193859028217
1047293,49,private,39483,9,Married,craft,caucasian,Male,0,0,40,171,NA,0,0,50.134990305367104,63.062236485240014
1002777,67,private,23235.75,9,Widowed,clerical,caucasian,Female,0,0,21,NA,187,0,0,37.90431205802281,44.32050621036382
1032520,34,self_employed,8280.25,10,Married,farm,caucasian,Male,0,0,72,183,NA,0,1,42.48957747391863,70.481458301381707
1034807,22,private,11661.25,13,Never-married,professional,caucasian,Female,0,0,9,240,371,0,0,41.46644365024239,68.92296201416336
1009064,NA,private,48628.75,10,Divorced,service,not_caucasian,Female,NA,0,37,332,448,0,1,57.64731232234068,68.1322702559894
1003823,34,private,33208.75,9,Never-married,service,not_caucasian,Female,0,0,40,NA,205,0,1,70.55731539231836,91.42047361909898
1001176,22,private,50538.25,10,Never-married,clerical,caucasian,Female,0,0,30,NA,200,0,0,66.20457515655966,62.532107056867694
1010677,43,self_employed,36807.5,13,Married,executive,caucasian,Male,0,0,60,361,186,0,1,48.88132293309407,50.62017711413092
1045203,57,NA,21453.75,9,Divorced,NA,not_caucasian,Male,0,0,20,NA,147,0,0,71.97991841718164,87.70647913519225
1041935,33,private,72099.5,13,Divorced,clerical,caucasian,Female,0,0,45,27,325,0,0,-8.828455581865969,25.36302079640042
1003971,44,private,60089.5,14,Married,executive,not_caucasian,Male,0,0,40,NA,NA,0,1,83.58684405821046,112.91664000179506
1040355,42,government,11523.5,13,Divorced,trucker,caucasian,Male,0,0,33,33,419,0,1,76.97170099270008,71.19449562407159
1017996,39,private,4978.5,10,Divorced,clerical,not_caucasian,Female,0,0,40,453,165,0,0,94.54288259243611,84.69317083125607
1035870,49,private,12641.75,10,Divorced,clerical,caucasian,Female,0,0,32,219,441,0,0,68.28245997918252,89.13676188305443
1043651,26,private,41234.5,9,Married,sales,caucasian,Male,0,0,40,485,341,0,0,59.36529608618474,67.07766527762202
1032574,18,private,NA,8,Never-married,clerical,caucasian,Female,0,0,30,168,261,0,0,57.4903473611899,68.25259517053493
1005721,36,private,107062.75,13,Never-married,tech,caucasian,Male,0,0,40,NA,253,0,1,91.63556546949579,101.7879002565875
1040425,41,private,39887.25,13,Married,sales,caucasian,Male,0,0,40,NA,492,0,0,88.91866385898703,93.39234242489017
1041638,14,private,111151.75,10,Never-married,sales,caucasian,Female,0,0,25,102,NA,0,0,40.639869082359105,45.892758366691915
1014997,68,private,45643.5,10,Widowed,clerical,caucasian,Female,991,0,29,20,7,0,0,49.27628449108915,41.41807727855773
1043614,37,private,34735,7,Married,craft,caucasian,Male,0,0,40,1,117,0,0,54.78864584852228,70.40170814837455
1025379,14,private,58565.75,13,Never-married,sales,caucasian,Male,NA,0,40,279,NA,0,0,43.22961792432954,54.484688444815326
1018423,56,government,60667.5,10,Widowed,clerical,caucasian,Female,0,0,40,NA,205,0,0,31.123782489434547,76.63736834707211
1048657,40,private,76556.25,9,Divorced,craft,not_caucasian,Female,0,0,40,340,255,0,1,73.44734913994606,81.46705244535671
1024605,14,private,41603.75,9,Never-married,trucker,caucasian,Male,0,0,52,303,NA,0,0,22.72686413636304,47.80556728987182
1014722,38,government,26059,12,Divorced,clerical,caucasian,Female,1471,0,40,298,109,0,0,79.17275356494206,85.32026169690327
1008117,35,private,56903.75,9,Never-married,craft,caucasian,Male,0,0,50,NA,30,0,1,30.192983809886318,26.92079403731235
1035536,22,NA,29404.5,13,Never-married,NA,caucasian,Male,0,NA,25,223,199,0,0,93.48497770541567,100.96111508597929
1018353,53,NA,13712.75,9,Married,NA,caucasian,Male,0,0,40,88,NA,0,0,77.59151714517839,85.51974762486176
1028834,35,NA,31209,10,Divorced,NA,not_caucasian,Female,0,0,36,164,231,0,0,70.4052869482654,78.03322978644496
1007772,21,private,7452.5,10,Never-married,clerical,caucasian,Female,0,0,40,NA,457,0,0,26.215614396711068,29.132559428803166
1028379,25,NA,30018.5,9,Married,NA,caucasian,Male,0,0,30,NA,NA,0,1,61.21560980295428,71.95834924748718
1030057,64,government,45716.5,9,Widowed,service,caucasian,Female,0,0,40,NA,428,0,0,31.398107797187897,40.64797688998858
1030801,14,private,19860.75,5,Never-married,factory,caucasian,Male,0,0,40,61,NA,0,0,46.619731429852365,64.48606598835796
1018151,30,private,43401.75,6,Married,trucker,caucasian,Male,0,0,40,288,NA,0,0,80.83986814898438,73.51586207477878
1036183,17,private,31708,6,Never-married,service,caucasian,Male,0,NA,30,307,383,0,0,26.78928910253851,51.27593509072277
1008975,67,private,35656,9,Married,service,caucasian,Male,0,0,40,410,224,0,0,18.780770896490523,40.254317247409745
1014928,42,government,29565.25,11,Divorced,professional,caucasian,Female,0,0,50,NA,76,0,1,33.86911169671301,60.2533139564144
1030126,55,NA,NA,13,Married,NA,caucasian,Male,0,0,40,234,NA,0,0,57.98520691347283,68.1926182616333
1041537,58,private,68225.5,13,Widowed,executive,caucasian,Female,0,0,40,64,90,0,0,75.7033428846107,61.70218105745091
